Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	E-1	E-10	E-2	E-3	E-4	E-5	E-6	E-7	E-8	E-9	H-1	H-10	H-2	H-3	H-4	H-5	H-6	H-7	H-8	H-9	SAH-1	SAH-10	SAH-2	SAH-3	SAH-4	SAH-5	SAH-6	SAH-7	SAH-8	SAH-9	Shared
ASV_936	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_936	0.0256058995992677	0	0	0.0206625800674978	0	0	0	0	0.010421144502195	0	0.0126508369015181	0.00168215652466462	0.011571953442174	0.0158156348847718	0.00339516302441122	0	0.0169947969775407	0	0.0313943579853792	0.00588275665977077	0.0439952437574316	0.0142810775722168	0.021223359099236	0.0664960897408098	0.0103941700255235	0.0132961042414573	0.0522573813551164	0.0407715226595578	0.0409860950877406	0.0243707133655955	Rhizhomorph_Soil associated
ASV_97	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_97	0.227892506433482	0.0910777308251241	0.125175435269127	0	0.0402601958946103	0.32016734079679	0.0397057594248934	0	0	0.0869875346862795	0.212144803425457	0.0395306783296186	0.227581751029422	0.0361500225937641	0.0905376806509659	0.282268411598666	0.38695845425785	0.0278877197498686	0	0.155893051483925	0.160523186682521	0.279130152547874	0.226754836691837	0.0115645373462278	0.0843082679848014	0.241747349844677	0.31766987086926	0.0172494903559668	0	0.282003968944748	Core
ASV_1752	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1752	0	0	0.00379319500815537	0	0	0.0032016734079679	0	0	0	0	0.0116776956014013	0	0.0540024493968119	0	0.00565860504068537	0	0.0065364603759772	0	0	0	0.0190249702734839	0.00649139889646219	0.0636700772977079	0.0159012388510632	0.00577453890306859	0	0	0	0	0.0156668871635971	Soil associated
ASV_434	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_434	0.0652950439781326	0	0.00379319500815537	0.0049196619208328	0	0	0	0	0	0.00173975069372559	0.0574153367068898	0	0.171650642725581	0.164934478084049	0.0226344201627415	0	0	0	0	0.00294137832988538	0.12128418549346	0	0.10723381439614	0.205270537895543	0.036957048979639	0.00846115724456371	0	0	0	0.00522229572119904	Rhizhomorph_Soil associated
ASV_2009	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2009	0.016643834739524	0	0.00758639001631074	0	0	0	0.00313466521775474	0	0	0.00695900277490236	0.0107045543012845	0.00168215652466462	0.00964329453514499	0	0	0.0048877647030072	0.011765628676759	0	0	0.0254919455256733	0.00475624256837099	0	0.0178723023993566	0	0	0	0.0233783021851837	0	0	0.0452598962503917	Rhizhomorph
ASV_418	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_418	0.0128029497996338	0.00200906759173068	0.0214947717128804	0	0	0.0352184074876469	0	0	0.0208422890043899	0	0.0418450759050214	0	0.109933557700653	0.00451875282422051	0.00792204705695952	0.0843139411268742	0.032682301879886	0.0171616736922268	0.022424541418128	0.00980459443295128	0.0499405469678954	0.0311587147030185	0.15861668379429	0.0101189701779493	0.0173236167092058	0.0858203091948605	0.0371302446470564	0.0486122000940881	0.0425040986095088	0.0609267834139888	Core
ASV_591	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_591	0	0	0	0	0	0.0106722446932263	0	0	0	0	0	0	0.0163936007097465	0.0112968820605513	0.0124489310895078	0.0806481175996187	0	0	0	0	0	0	0.0435637370984317	0.0260202090290125	0.0843082679848014	0.400091863992941	0	0	0	0	Non-core
ASV_1845	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1845	0	0	0	0	0	0	0	0	0.0221449320671643	0	0.00875827170105099	0	0	0	0	0	0.00522916830078176	0.018234278297991	0.0291519038435664	0	0	0	0	0	0	0	0.00687597123093637	0.0611572839893367	0.0774181796101767	0.0139261219231974	Non-core
ASV_38	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_38	0.567170676123779	0.132598461054225	0.144141410309904	0	0.193248940294129	1.32869446430668	0.0376159826130569	0.0383523021746792	0.156317167532924	0.300106994667664	0.418450759050214	0.107658017578536	0.382838793045256	0.0723000451875282	0.505879290637272	1.00932341117099	0.325515726723665	0.0997522283360685	0.0269094497017536	0.588275665977077	0.326991676575505	0.847776695877962	0.413296992985121	0.0260202090290125	0.541651749107834	1.07214949656114	0.376803223455313	0.0878155872667398	0.018216042261218	0.960902412700623	Core
ASV_979	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_979	0.0320073744990846	0	0.00885078835236253	0	0	0	0	0	0.00911850143942058	0	0.0282210977033865	0	0.015429271256232	0.00677812923633077	0	0	0.109812534316417	0.0289603243556328	0.022424541418128	0	0.00832342449464923	0	0.00781913229971851	0.00433670150483542	0	0	0.0935132087407346	0.0282264387643092	0.0258060598700589	0.0261114786059952	Rhizhomorph_Soil associated
ASV_1457	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1457	0.0256058995992677	0	0	0	0	0	0	0	0	0	0.0467107824056053	0	0.001928658907029	0.0135562584726615	0	0	0.0313750098046906	0	0.0022424541418128	0	0.0713436385255648	0	0	0.0159012388510632	0.00923926224490974	0.00604368374611693	0.0233783021851837	0.0156813548690607	0	0.0226299481251958	Rhizhomorph_Soil associated
ASV_65	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_65	0.0217650146593775	0	0.869906055203631	0	0	1.0704261427306	1.85990136253448	0.00518274353711881	1.44984172886787	0.0226167590184327	0	0	0.00675030617460149	0	0	0.0830919999511223	0.516380369702199	0	0.0426066286944432	0.355906777916132	0	0	0	0	0	0	0.0536325756013037	0	0.0106260246523772	0	Rhizhomorph_Stipe
ASV_173	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_173	0.0512117991985353	0	0.0265523650570876	0.0423090925191621	0.147812433498784	0.128066936318716	0.0020897768118365	0.00310964612227129	0.00260528612554874	0.0121782548560791	0.0515764889061892	0	0.206366503052103	0.061003163126977	0.122225868878804	0.255385705732126	0.00392187622558632	0.00429041842305671	0.0067273624254384	0.0705930799172492	0.0689655172413793	0.0155793573515093	0.218935704392118	0.0607138210676959	0.27024842066361	0.248999770340018	0.0206279136928091	0.023522032303591	0	0.0661490791351878	Core
ASV_82	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_82	0.0140832447795972	0.0147331623393583	0	0.00885539145749904	0	0.0192100404478074	0	0.0642660198602732	0.0234475751299386	0.00521925208117677	0.00973141300116777	0.0403717565919509	0.0125362828956885	0.0542250338906462	0.0294247462115639	0.0134413529332698	0.0130729207519544	4.07482489729811	0.011212270709064	0.0107850538762464	0.0130796670630202	0.0181759169100941	0.00446807559983915	0.0115645373462278	0.00577453890306859	0.0229659982352443	0.01512713670806	0.021953896816685	0.0166980387394499	0	Core
ASV_1743	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1743	0.016643834739524	0.00133937839448712	0	0	0	0	0	0	0.0195396459416155	0.00260962604058838	0	0	0	0	0	0	0.0379114701806678	0	0.0482127640489752	0	0	0.00908795845504706	0	0	0	0	0.0508821871089291	0.00627254194762427	0.0425040986095088	0.0121853566827978	Soil associated
ASV_971	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_971	0.00512117991985353	0	0	0.241063434120807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156121254174075	0	0	0	0	0	0	Non-core
ASV_2338	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2338	0	0.00200906759173068	0	0	0	0	0	0	0	0	0.00389256520046711	0	0	0	0	0	0	0.00321781381729253	0.0067273624254384	0	0.00594530321046373	0	0	0.0101189701779493	0	0.00362621024767016	0.0192527194466218	0.0282264387643092	0.0941162183496266	0.00696306096159872	Soil associated
ASV_310	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_310	0	0	0.0455183400978644	0	0	0	0.0261222101479562	0.937040031511081	0	0.00260962604058838	0	0	0	0	0	0	0	0.0868809730668983	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_447	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_447	0.0140832447795972	0	0	0.0196786476833312	0.0149537870465695	0	0	0	0	0	0.00291942390035033	0	0.023143906884348	0.248531405332128	0.159572662147327	0	0	0	0	0	0.00356718192627824	0	0.0245744157991153	0.333926015872328	0.190559783801263	0	0	0.00313627097381214	0	0	Soil associated
ASV_391	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_391	0.0371285544189381	0	0.00885078835236253	0.0236143772199974	0	0.0170755915091621	0.00417955362367299	0	0.00651321531387185	0.00782887812176515	0.0690930323082912	0.00504646957399386	0.148506735841233	0	0.0135806520976449	0.036658235272554	0.0849739848877036	0.018234278297991	0.0123334977799704	0.0117655133195415	0.0475624256837099	0.0895813047711782	0.101648719896341	0.0173468060193417	0.0288726945153429	0.0350533657274782	0.0976387914792965	0.0360671161988396	0.0121440281741454	0.0452598962503917	Core
ASV_316	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		uncultured_Blastochloris	ASV_316	0	0.00133937839448712	0	0	0	0.144075303358555	0	0.00207309741484752	0.239686323550484	0	0	0.00504646957399386	0	0.00677812923633077	0.0430053983092088	0.006109705878759	0.00915104452636808	0.00750823224034924	0.220881732968561	0	0	0.0973709834469328	0	0.0159012388510632	0.0311825100765704	0.0652717844580629	0.00275038849237455	0.0392033871726517	0.379500880442043	0	Rhizhomorph_Soil associated
ASV_1865	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1865	0	0	0	0	0	0	0	0	0.0299607904438105	0	0	0	0	0	0	0	0.0300677177294951	0.00536302302882089	0.0257882226308472	0	0	0.0103862382343395	0	0	0	0.00846115724456371	0.0275038849237455	0.0344989807119335	0.0440221021312769	0.0191484176443965	Soil associated
ASV_2092	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2092	0.00512117991985353	0	0	0.0226304448358309	0	0.0192100404478074	0	0	0.00260528612554874	0	0.00389256520046711	0	0.00578597672108699	0.0587437867148667	0	0	0	0	0.0067273624254384	0	0.00237812128418549	0.0116845180136319	0.0089361511996783	0.00867340300967084	0.0127039855867509	0.0120873674922339	0.00275038849237455	0	0.0106260246523772	0.0104445914423981	Soil associated
ASV_110	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_110	0.00384088493989015	0.00602720277519203	0.096094273539936	0.176123896765814	0	0	0	0.0082923896593901	0.9808902262691	0.0173975069372559	0.0593616193071234	0	0.0028929883605435	0.0655219159511975	0	0.0036658235272554	0.00392187622558632	0.126567343480173	1.15486388303359	0.0205896483091977	0.0166468489892985	0.0194741966893866	0.0513828693981502	0.057822686731139	0.0334923256377978	0.0145048409906806	0.0275038849237455	0.238356594009722	0.48120711640051	0.170594993559169	Core
ASV_1817	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1817	0.00256058995992677	0	0	0	0	0.00213444893864526	0	0	0.0143290736905181	0	0	0	0	0	0	0.0048877647030072	0.0169947969775407	0.00858083684611342	0.0213033143472216	0	0.0107015457788347	0.00259655955858487	0	0.00289113433655695	0	0.00241747349844677	0.0371302446470564	0.0297945742512153	0.071346165523104	0.0191484176443965	Soil associated
ASV_1629	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1629	0.0281664895591944	0	0	0	0	0	0	0	0.0182370028788412	0	0.0145971195017517	0	0	0	0	0.0048877647030072	0.0431406384814495	0.0117986506634059	0.0347580391980984	0.00980459443295128	0.0107015457788347	0	0	0	0	0	0.0536325756013037	0.0188176258428728	0	0	Rhizhomorph
ASV_1232	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1232	0	0	0	0	0	0.0181428159784848	0	0	0	0	0	0	0	0	0.0192392571383303	0.100199176411648	0	0	0	0	0	0.00389483933787731	0	0	0.0288726945153429	0.155927040649817	0	0	0	0	Non-core
ASV_2297	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2297	0.016643834739524	0	0	0	0	0	0	0	0	0	0.0145971195017517	0	0.0260368952448915	0	0	0	0	0	0	0.00588275665977077	0.0249702734839477	0	0.0413296992985121	0	0.00692944668368231	0	0	0	0	0.0121853566827978	Non-core
ASV_2884	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2884	0	0.0033484459862178	0	0	0	0	0	0	0	0.00347950138745118	0	0	0.001928658907029	0	0	0	0.0196093811279316	0	0	0.00392183777318051	0	0.00519311911716975	0	0.0101189701779493	0	0.00241747349844677	0.0591333525860528	0	0	0.0226299481251958	Soil associated
ASV_1461	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1461	0.0115226548196705	0	0.0101151866884143	0	0	0	0	0	0	0	0.0214091086025691	0	0.0163936007097465	0.0338906461816539	0.014712373105782	0.0134413529332698	0	0.00429041842305671	0	0	0.0344827586206897	0	0.0134042267995174	0.0332480448704049	0.0461963112245487	0.00362621024767016	0	0.0250901677904971	0.00607201408707268	0	Rhizhomorph_Soil associated
ASV_1187	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1187	0.00384088493989015	0	0	0.0344376334458296	0	0.00747057128525843	0.00835910724734598	0.00518274353711881	0.0169343598160668	0	0.00973141300116777	0	0.00771463562811599	0.0203343877089923	0.0045268840325483	0.00855358823026259	0.0313750098046906	0.0225246967210477	0.0190608602054088	0.00392183777318051	0.0130796670630202	0.0168776371308017	0.00335105669987936	0.0173468060193417	0.0103941700255235	0.0132961042414573	0.0192527194466218	0.0188176258428728	0.0197340457829862	0.0156668871635971	Core
ASV_153	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_153	0.0140832447795972	0	0.0366675517455019	0.0560841458974939	0	0.0128066936318716	0	0	0.0234475751299386	0	0.0652004671078241	0.00504646957399386	0.0684673911995294	0.230456394035246	0.0894059596428289	0.238278529271601	0	0.0128712552691701	0.0325155850562856	0.00784367554636103	0.0677764565992866	0.0714053878610841	0.216701666592199	0.248637552943898	0.415766801020939	0.615247005354704	0.0330046619084946	0.288536929590717	0.0409860950877406	0.0365560700483933	Core
ASV_960	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_960	0	0	0	0	0.0120780587683831	0.0160083670398395	0	0	0	0	0	0.00252323478699693	0	0.0497062810664257	0.0192392571383303	0.103864999938903	0.00392187622558632	0	0	0	0.00713436385255648	0	0	0.0390303135435188	0.0600552045919133	0.109995044179328	0	0.021953896816685	0.0136620316959135	0	Rhizhomorph_Soil associated
ASV_1194	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1194	0.00384088493989015	0	0.0101151866884143	0	0	0	0	0	0	0.00347950138745118	0.0116776956014013	0	0.00675030617460149	0.00677812923633077	0	0	0.0692864799853583	0.00429041842305671	0.0246669955599408	0.0068632161030659	0.00237812128418549	0.00389483933787731	0.015638264599437	0.0130101045145063	0	0	0.085262043263611	0.0109769484083425	0.0166980387394499	0.0852974967795843	Rhizhomorph_Soil associated
ASV_1056	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1056	0.0204847196794141	0	0.00505759334420716	0	0.0362341763051493	0.0064033468159358	0	0.00310964612227129	0.00260528612554874	0.0208770083247071	0.0330868042039704	0	0.01928658907029	0	0.015844094113919	0.0171071764605252	0.00784375245117264	0.00214520921152835	0	0.0205896483091977	0.0154577883472057	0.0129827977929244	0.0100531700996381	0	0.0161687089285921	0.015713577739904	0.0178775252004346	0	0	0.0365560700483933	Core
ASV_1521	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1521	0.00512117991985353	0	0.00632199168025895	0.0285340391408302	0.0201300979473052	0	0	0	0	0	0.00875827170105099	0	0.00385731781405799	0.0338906461816539	0.0203709781464673	0	0	0	0	0	0.00475624256837099	0	0	0.101189701779493	0.0196334322704332	0	0	0.00470440646071821	0	0	Non-core
ASV_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_57	0.512117991985353	0.1091593391507	0.072070705154952	0	0.280671079950998	0.506931622928251	0.0365710942071387	0.0279868151004416	0.0429872210715542	0.0765490305239259	0.348384585441806	0.158963791580807	0.258440293541886	0.0361500225937641	0.250110342798293	0.360472646846781	0.235312573535179	0.0750823224034924	0.0213033143472216	0.102948241545988	0.313912009512485	1.36968516715352	0.279254724989947	0.0144556716827847	0.256389527296245	0.562062588388875	0.3025427341612	0.0564528775286185	0.0151800352176817	0.139261219231974	Core
ASV_13	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		ASV_13	0.910289730753966	0.154698204563262	0.112531451908609	0.191866814912479	1.10830567841306	1.96902914590026	0.141059934798963	0.0725584095196633	0.510636080607553	0.278360110996094	1.0091475282211	0.5206274443837	0.690459888716381	0.334387708992318	1.90355473568656	2.63817099844813	0.494156404423876	0.275659383681394	0.285912903081132	1.49127881325189	0.700356718192628	4.04154495293736	0.503775523881864	0.0968530002746578	1.69886934528278	2.54559959386445	0.589958331614341	0.313627097381214	0.245916570526444	0.92260557741183	Core
ASV_866	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		ASV_866	0.0115226548196705	0	0	0	0	0.02027726491713	0	0	0	0	0.00389256520046711	0	0.03857317814058	0.0497062810664257	0.0237661411708786	0.0500995882058238	0	0	0	0	0.0118906064209275	0.020772476468679	0.0301595102989143	0.0664960897408098	0.0577453890306859	0.0858203091948605	0	0.0344989807119335	0	0	Rhizhomorph_Soil associated
ASV_54	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		ASV_54	0.736169613478946	0	0.0164371783686733	0.114136156563321	0.00747689352328477	0.0800418351991974	0.0020897768118365	0.00518274353711881	0.18497531491396	0.0487130194243165	0.578045932269366	0.00336431304932924	0.189008572888842	0.449615906009941	0.123357589886941	0.0109974705817662	0.745156482861401	0.245626454719997	0.162577925281428	0.100006863216103	1.0986920332937	0.0662122687439143	0.26026540369063	0.582563568816225	0.212503031632924	0.164388197894381	0.485443568904108	0.305786419946683	0.311190721962475	0.805974306305052	Core
ASV_798	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		ASV_798	0.0691359289180227	0	0.0404607467536573	0	0	0	0	0	0.00651321531387185	0.00608912742803956	0.091475282210977	0	0	0.00677812923633077	0.00565860504068537	0	0.0196093811279316	0.00536302302882089	0.0190608602054088	0.00882413498965615	0.0594530321046373	0.0272638753651412	0.00223403779991957	0.0159012388510632	0.00346472334184115	0.0108786307430105	0.0371302446470564	0.0109769484083425	0.0136620316959135	0.0835567315391846	Rhizhomorph_Soil associated
ASV_99	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		ASV_99	0.335437284750406	0.0582629601601897	0.0366675517455019	0	0.0603902938419155	0.345780728060533	0.0334364289893839	0.0103654870742376	0.024750218192713	0.0730695291364747	0.224795640326975	0.0412128348542832	0.166828995458008	0.0158156348847718	0.114303821821844	0.42767941151313	0.251000078437524	0.0311055335671611	0	0.0980459443295128	0.167657550535077	0.238883479389809	0.203297439792681	0.00722783584139237	0.146673288137942	0.325150185541091	0.2269070506209	0.0109769484083425	0.018216042261218	0.210632594088361	Core
ASV_53	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_53	0.0857797636575467	0.0174119191283325	0.0821858918433663	0.325681619159131	0	0.0032016734079679	0	0.00932893836681386	0.188883244102284	0.0287058864464722	0.108018684312962	0.00588754783632617	0.0568954377573554	0.210122006326254	0.0418736773010717	0.0232168823392842	0.36996365728031	0.0654288809516148	0.403641745526304	0.00882413498965615	0.256837098692033	1.01395650762739	0.154148608194451	0.542087688104428	0.314134916326931	0.389213233249931	1.06440034654895	0.435941665359887	1.89750440221021	0.38296835288793	Core
ASV_2211	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_2211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.151237249412749	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1419	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1419	0	0	0.0505759334420716	0.0364054982141627	0	0	0	0.00310964612227129	0.024750218192713	0.00347950138745118	0	0	0	0	0	0	0	0.00750823224034924	0.050455218190788	0	0	0.00389483933787731	0	0.0101189701779493	0	0	0.00412558273856182	0.067429825936961	0.0121440281741454	0.0278522438463949	Soil associated_Stipe
ASV_1863	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	uncultured_Alphaproteobacteria	ASV_1863	0.0115226548196705	0	0.0101151866884143	0	0	0	0	0	0	0.00608912742803956	0.0116776956014013	0	0.001928658907029	0	0	0	0.0352968860302769	0.00536302302882089	0.005606135354532	0	0.0178359096313912	0.00908795845504706	0.0145212456994772	0.0115645373462278	0	0.00725242049534032	0.0316294676623073	0.0203857613297789	0.00455401056530451	0.0174076524039968	Rhizhomorph_Soil associated
ASV_2325	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	uncultured_Alphaproteobacteria	ASV_2325	0.0371285544189381	0	0	0	0.0299075740931391	0	0	0	0	0	0.0126508369015181	0	0.0028929883605435	0	0	0	0	0.00321781381729253	0	0	0.00713436385255648	0.0103862382343395	0.00335105669987936	0	0	0	0	0	0.00303600704353634	0.0208891828847962	Soil associated
ASV_208	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_208	0.0678556339380593	0.0113847163531405	0.0341387550733983	0.00393572953666624	0	0.00426889787729053	0	0	0.0781585837664621	0.00956862881549074	0.091475282210977	0	0.015429271256232	0.0406687754179846	0.00339516302441122	0.0073316470545108	0.407875127460977	0.0332507427786895	0.146880746288738	0.00588275665977077	0.098692033293698	0.0285621551444336	0.0256914346990751	0.0419214478800757	0.00230981556122744	0.0169223144891274	0.525324202043539	0.119178297004861	0.273240633918271	0.10792744490478	Core
ASV_811	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_811	0.00640147489981692	0	0.00379319500815537	0.0482126868241614	0	0.0149411425705169	0.0020897768118365	0	0	0.00347950138745118	0.00973141300116777	0	0.0183222596167755	0.187528242205151	0.0135806520976449	0.0171071764605252	0.00522916830078176	0.0128712552691701	0.0033636812127192	0	0.00951248513674197	0.0142810775722168	0.0145212456994772	0.157566821342354	0.0230981556122744	0.0181310512383508	0.0055007769847491	0.0109769484083425	0.00910802113060902	0	Core
ASV_508	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_508	0	0.00468782438070491	0.136555020293593	0.232208042663308	0	0	0	0	0	0.00260962604058838	0	0	0	0.0271125169453231	0	0	0	0.00858083684611342	0.0100910436381576	0	0.014268727705113	0.0142810775722168	0.0491488315982306	0.0491492837214681	0.0150138011479783	0.0265922084829145	0.0165023309542473	0.0611572839893367	0.0212520493047544	0.134038923510775	Soil associated
ASV_2312	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2312	0	0	0	0	0	0	0	0	0	0.00869875346862795	0	0	0	0	0	0	0.020916673203127	0.0536302302882089	0	0.0147068916494269	0	0	0	0	0	0	0	0.0344989807119335	0	0.0348153048079936	Non-core
ASV_2533	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_2533	0	0	0	0.0186947152991646	0	0	0	0	0	0	0.00583884780070066	0	0	0	0	0	0.00261458415039088	0	0.0100910436381576	0	0	0.0116845180136319	0	0.027465776197291	0	0.0169223144891274	0.0055007769847491	0.0188176258428728	0.018216042261218	0.0174076524039968	Soil associated
ASV_1099	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_1099	0.00384088493989015	0.00468782438070491	0	0	0	0.00960502022390369	0	0	0.0260528612554874	0	0.00875827170105099	0	0.001928658907029	0.0135562584726615	0.0203709781464673	0.0024438823515036	0.00522916830078176	0.0107260460576418	0.0235457684890344	0.00196091888659026	0.00713436385255648	0.0545277507302824	0.00558509449979894	0.00867340300967084	0.036957048979639	0.0108786307430105	0.0206279136928091	0.0611572839893367	0.0683101584795677	0	Rhizhomorph_Soil associated
ASV_2780	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2780	0.00896206485974368	0	0	0.0147589857624984	0	0	0	0	0	0	0.00389256520046711	0	0	0	0.00339516302441122	0	0.0065364603759772	0.00965344145187759	0.0022424541418128	0	0.00951248513674197	0	0.00446807559983915	0.0260202090290125	0	0	0.0220031079389964	0.00470440646071821	0	0.0121853566827978	Rhizhomorph_Soil associated
ASV_2942	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2942	0	0	0	0	0	0	0	0	0.0143290736905181	0	0	0	0	0	0	0	0	0	0.0325155850562856	0	0	0.00259655955858487	0	0	0	0	0	0	0.0834901936972494	0	Non-core
ASV_1494	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_1494	0.00256058995992677	0	0.00505759334420716	0.0423090925191621	0	0	0	0.00414619482969505	0	0	0.00194628260023355	0	0	0.0316312697695436	0	0	0	0.0632836717400865	0.0044849082836256	0	0.00475624256837099	0	0	0.030356910533848	0.00692944668368231	0.0169223144891274	0	0.0548847420417124	0	0.0139261219231974	Soil associated
ASV_2127	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae			ASV_2127	0	0	0	0.0186947152991646	0	0.00960502022390369	0	0	0	0	0.00291942390035033	0	0	0.0858563036601898	0.0113172100813707	0.0036658235272554	0	0	0	0.00196091888659026	0	0	0.00558509449979894	0.0664960897408098	0.0127039855867509	0	0.00275038849237455	0	0	0	Rhizhomorph
ASV_2158	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia		ASV_2158	0	0	0.00758639001631074	0	0	0	0	0.00414619482969505	0	0	0.0116776956014013	0	0	0	0	0	0.011765628676759	0	0	0	0.0178359096313912	0	0.00670211339975872	0	0	0.0169223144891274	0.0192527194466218	0.0188176258428728	0.0394680915659724	0.0470006614907914	Soil associated
