Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1041-E	DR1041-H	DR1041-SAH	DR1042-E	DR1042-H	DR1042-SAH	DR1043-E	DR1043-H	DR1043-SAH	DR1044-E	DR1044-SAH	DR1045-E	DR1045-H	DR1045-SAH	DR1046-E	DR1046-H	DR1046-SAH	DR1047-E	DR1047-H	DR1047-SAH	DR1048-E	DR1048-H	DR1048-SAH	DR1049-E	DR1049-H	DR1049-SAH	Shared
ASV_5085	Bacteria	Proteobacteria	Alphaproteobacteria					ASV_5085	0	0	0	0	0	0	0	0	0	0	0	0	0.0117859006953681	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1085	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_1085	0	0.00738737940103128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_330	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Reyranella_sp.	ASV_330	0	0.00295495176041251	0.0400727474492155	0	0.0145212817451354	0.0417389776147273	0.00625048831939995	0.0194421595752636	0.039372463504755	0	0.0525326255253263	0	0.0117859006953681	0.0589256916015383	0	0.0516006112687796	0.060257463708573	0.0493452936926141	0.00533257492267766	0.0328110901484702	0	0	0.00417092448541219	0.0394034917555771	0.052415480038438	0.0444325957522438	Rhizhomorph_Soil associated
ASV_2978	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_2978	0	0.0147747588020626	0.0308251903455504	0	0	0.00659036488653588	0.00312524415969998	0.0329021162042922	0	0	0.0055297500552975	0.00354377447419246	0	0.0279121697059918	0	0.117093694802231	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1201	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_1201	0	0	0	0	0	0	0	0	0	0	0	0	0.0319903018874278	0	0	0	0	0	0	0.0164055450742351	0	0	0	0.187924345295829	0.27081331353193	0.248822536212566	Non-core
ASV_1296	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_1296	0	0	0.00616503806911008	0	0	0.0219678829551196	0	0	0	0	0.011059500110595	0	0.0673480039735322	0.114750031013522	0	0.0238156667394368	0.00547795124623391	0.0317219745166805	0.0337729745102919	0.0164055450742351	0	0	0	0.0469810863239573	0.13322267843103	0.0562812879528422	Rhizhomorph_Soil associated
ASV_444	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_444	0.0154086172692078	0.0443242764061877	0.0770629758638759	0	0.0387234179870277	0.0812811669339426	0.0578170169544496	0.0822552905107306	0.069658973893028	0.00446737697960642	0.138243751382438	0	0.0235718013907363	0.111648678823967	0.0174896519559261	0.281818723083335	0.117775951794029	0.128650229984315	0.047993174304099	0.0546851502474503	0	0.0150832090365181	0.0709057162520073	0.0197017458777886	0.0939110684022015	0.0562812879528422	Core
ASV_574	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_574	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043418930653765	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_413	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_413	0	0	0	0	0	0	0	0	0	0	0	0	0.0488273028808109	0.111648678823967	0	0	0	0	0	0	0	0	0	0.0484966052376334	0.0939110684022015	0.0236973844011967	Non-core
ASV_127	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_127	0	0.0738737940103128	0.160290989796862	0.0136147038801906	0.121010681209461	0.191120581709541	0.148449097585749	0.306587900994541	0.478526864134714	0.0201031964082289	0.17695200176952	0	0.0858687050662536	0.0589256916015383	0.0524689558677782	0.514021473792843	0.243768830457409	0.281973106814938	0.142201997938071	0.164055450742351	0.0789796501369541	0.192729893244398	0.327417572104857	0.116694956353055	0.0960950467371364	0.106638229805385	Core
ASV_242	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	uncultured_Acetobacteraceae	ASV_242	0	0.00590990352082502	0.0678154187602108	0.00510551395507148	0.162961050695408	0.344895762395378	0.0531291507148996	0.0538398265161146	0.293779150766249	0.00446737697960642	0.210130502101305	0	0.0101022005960298	0.0992432700657487	0.0485823665442391	0.109155139222418	0.304026294165982	0.0669686128685477	0.131536848092716	0.155852678205233	0	0.0351941544185423	0.229400846697671	0.0818380213385063	0.113566873416616	0.21327645961077	Core
ASV_806	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_806	0	0	0	0	0.0129078059956759	0.0351486127281914	0	0	0	0	0.02211900022119	0.0124032106596736	0.0168370009933831	0	0	0.0416774167940143	0.0410846343467543	0.0123363234231535	0.015997724768033	0.0246083176113526	0	0.0117313848061808	0	0.0242483026188167	0.0545994583733729	0.0829408454041885	Rhizhomorph_Soil associated
ASV_5825	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	uncultured_Alphaproteobacteria	ASV_5825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00502773634550604	0	0	0	0	Non-core
ASV_3483	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_3483	0	0	0	0	0	0.0197710946596077	0	0	0	0	0.011059500110595	0	0.021888101291398	0.0248108175164372	0	0	0	0.0088116595879668	0.063990899072132	0.0164055450742351	0	0	0	0.0166707080504365	0.026207740019219	0.0444325957522438	Soil associated
ASV_3100	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_3100	0	0	0.00616503806911008	0	0	0.00659036488653588	0	0	0.0242292083106184	0	0	0	0	0	0	0	0	0.0140986553407469	0	0.00546851502474503	0	0	0	0	0	0	Non-core
ASV_4793	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_4793	0	0	0.00924755710366511	0	0	0.0153775180685837	0	0	0	0	0.0304136253041363	0	0.0168370009933831	0.0279121697059918	0	0	0.00821692686935086	0.00352466383518672	0	0.00820277253711755	0	0	0.0375383203687097	0.00303103782735209	0.0131038700096095	0	Soil associated
ASV_1407	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_1407	0	0.0561440834478377	0.0924755710366511	0	0.00484042724837846	0.0219678829551196	0	0.028415463994616	0.0242292083106184	0	0.0276487502764875	0	0	0	0	0.176632861650823	0.0273897562311695	0.0088116595879668	0.0213302996907107	0	0.0067216723520812	0	0	0.00909311348205626	0.0677033283829824	0	Rhizhomorph_Soil associated
ASV_1771	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		ASV_1771	0	0	0	0	0	0	0	0.0119644058924699	0	0	0	0	0	0	0	0	0	0.00704932767037344	0	0	0.0050412542640609	0	0	0.00757759456838021	0	0	Non-core
ASV_2147	Bacteria	Proteobacteria	Alphaproteobacteria					ASV_2147	0	0	0	0.301225323349217	0.00484042724837846	0.00439357659102392	0.0156262207984999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2732	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus_Paracaedibacter		ASV_2732	0.0077043086346039	0	0	0.0119128658951668	0.0661525057278389	0.0153775180685837	0	0.00897330441935243	0	0	0.011059500110595	0.0212626468451548	0.060613203576179	0.0155067609477732	0.00582988398530869	0	0	0	0	0	0	0.0402218907640483	0	0.00606207565470417	0	0	Rhizhomorph_Stipe
ASV_3214	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus_Paracaedibacter		ASV_3214	0	0.0103423311614438	0	0.0068073519400953	0.00322695149891897	0	0.00781311039924994	0.0119644058924699	0	0.031271638857245	0.0138243751382438	0	0.0134696007947064	0.00930405656866394	0.116597679706174	0	0	0	0	0	0	0	0	0	0	0	Rhizhomorph
ASV_6346	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus_Paracaedibacter	endosymbiont_of	ASV_6346	0	0	0	0.0884955752212389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1139	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia		ASV_1139	0	0	0	0	0	0	0	0	0	0	0	0	0.0185207010927214	0.291527105818137	0	0	0	0	0	0	0	0	0	0	0.0677033283829824	0.0740543262537397	Non-core
ASV_5033	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia		ASV_5033	0	0	0	0	0	0.0153775180685837	0	0	0	0	0	0	0	0.0310135218955465	0	0.0198463889495306	0.0136948781155848	0.0475829617750207	0	0.0382796051732152	0	0	0	0	0	0	Non-core
ASV_1400	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia		ASV_1400	0	0	0	0.00850918992511913	0	0.00659036488653588	0	0.0134599566290286	0	0	0.0387082503870825	0	0.101022005960298	0.0558243394119836	0	0.182586778335682	0.00821692686935086	0	0.031995449536066	0	0	0	0	0	0.0131038700096095	0	Rhizhomorph
ASV_4555	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Dongia_sp.	ASV_4555	0	0	0	0	0	0	0	0	0	0	0	0	0.00841850049669153	0	0	0.105185861432512	0	0.0158609872583402	0.0266628746133883	0	0	0	0	0	0.00655193500480475	0	Rhizhomorph
ASV_5082	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia		ASV_5082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388658932353913	0.0694623613233572	0.0876472199397425	0	0	0	0	0	0	0	0.00873591333973967	0	Non-core
ASV_3030	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia		ASV_3030	0	0	0	0	0	0	0	0	0	0	0	0.00885943618548116	0.0404088023841193	0.0775338047388661	0	0	0.00547795124623391	0	0	0.0164055450742351	0	0	0	0.00909311348205626	0.0502315017035031	0.0355460766017951	Non-core
ASV_1310	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia		ASV_1310	0	0	0	0	0	0	0	0	0	0	0	0	0.021888101291398	0.108547326634413	0	0	0	0.019385651093527	0	0	0	0	0	0	0.0677033283829824	0.065167807103291	Non-core
ASV_2513	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia		ASV_2513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0476313334788735	0.0328677074774034	0	0	0	0	0	0	0	0	0	Non-core
ASV_56	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia		ASV_56	0	0.00295495176041251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00711009989690355	0	0	0	0	0	0.0152878483445444	0.00888651915044877	Non-core
ASV_1168	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma		ASV_1168	0	0	0	0	0	0	0	0	0	0.728182447675847	0.107830126078301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3061	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma		ASV_3061	0	0	0	0.185500340367597	0	0	0	0	0	0	0	0.0425252936903096	0	0.0155067609477732	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1971	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma		ASV_1971	0.0134825401105568	0	0	0.0136147038801906	0	0	0	0	0	0.00893475395921285	0	0	0	0	0.112711090382635	0	0	0.00528699575278008	0	0	0.149557209833807	0.0385459786488797	0	0.0394034917555771	0	0	Stipe
ASV_1523	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma	Acidisoma_tundrae	ASV_1523	0	0.00886485528123753	0	0	0	0	0.0140635987186499	0	0	0	0	0.00885943618548116	0	0	0.26623136866243	0.00992319447476532	0.0219118049849356	0	0	0	0	0	0	0	0	0	Non-core
ASV_155	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma	Acidisoma_tundrae	ASV_155	0	0	0	0	0	0	1.30322681459489	0.0418754206236447	0.00908595311648192	0.0134021309388193	0	1.04895724436097	0.175104810331184	0.108547326634413	0	0	0	0.259062791886224	0	0.00820277253711755	0	0	0	0.0227327837051406	0.00436795666986984	0	Stipe
ASV_3890	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma		ASV_3890	0	0	0	0	0	0	0	0	0	0	0	0.184276272658008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_40	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma		ASV_40	0	0.0236396140833001	0	0	0	0	0.00781311039924994	0	0	2.32526971788514	0.182481751824818	7.35864769566065	0.723991042715471	0.052722987222429	0.886142365766921	0.125032250382043	0.057518488085456	0	0	0	0	0	0	0	0	0	Non-core
ASV_16	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma	Acidisoma_tundrae	ASV_16	0.260020416417882	0.00590990352082502	0	0.0953029271613342	0.0467907967343251	0.00659036488653588	1.86577076334089	0.0433709713602034	0	1.22629498090196	0.0304136253041363	0.118716444885447	0.060613203576179	0.0248108175164372	1.00662663479663	0.0337388612142021	0.0164338537387017	0	0	0	0.352887798484263	0.206137190165748	0.0500510938249463	0.84262851600388	0.0196558050144143	0.0207352113510471	Core
ASV_882	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma	Acidisoma_tundrae	ASV_882	0.0173346944278588	0	0	0.207624234172907	0	0	0	0	0	0.227836225959928	0	0.0903662490919078	0	0.0279121697059918	0	0	0	0	0	0	0.0369691979364466	0	0	0.0287948593598448	0	0	Stipe
ASV_135	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma	Acidisoma_tundrae	ASV_135	0	0	0	0.183798502382573	0.0338829907386492	0	2.22048597546683	0.0388843191505272	0.151432551941365	0	0	0.453603132696635	0.0269392015894129	0.052722987222429	0.0524689558677782	0.0337388612142021	0.0219118049849356	0	0	0	0.0084020904401015	0.0754160451825906	0	0	0	0	Rhizhomorph_Stipe
ASV_1572	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_1572	0.0211868487451607	0.181729533265369	0.114053204278536	0	0.0193617089935138	0.0219678829551196	0.00781311039924994	0.0269199132580573	0.0181719062329638	0	0.0193541251935413	0	0	0	0	0.00595391668485919	0.0191728293618187	0	0	0.0109370300494901	0.0067216723520812	0.0201109453820242	0.0271110091551792	0.00454655674102813	0	0	Rhizhomorph_Soil associated
ASV_1948	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_1948	0	0.0384143728853626	0.126383280416757	0	0.0145212817451354	0.0285582478416555	0.0109383545589499	0.0104688551559112	0.0272578593494458	0	0.0497677504976775	0	0	0	0.00777317864707826	0.0198463889495306	0.0246507806080526	0.0229103149287137	0.0106651498453553	0	0	0	0.0500510938249463	0.00757759456838021	0.00873591333973967	0.0177730383008975	Rhizhomorph_Soil associated
ASV_5545	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_5545	0	0	0.0277426713109953	0	0	0.0109839414775598	0.00937573247909993	0	0	0	0.00829462508294625	0	0	0.0310135218955465	0	0	0.00547795124623391	0.00704932767037344	0	0.00820277253711755	0	0	0.0104273112135305	0.00303103782735209	0.0152878483445444	0.00592434610029918	Soil associated
ASV_1961	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_1961	0	0	0	0	0.0322695149891897	0.0153775180685837	0	0	0	0	0.0055297500552975	0	0	0.0186081131373279	0	0.0277849445293429	0	0.0176233191759336	0	0	0	0	0	0.115179437439379	0.109198916746746	0.103676056755236	Non-core
ASV_4612	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_4612	0	0.0192071864426813	0.0493203045528806	0	0.00645390299783794	0.0131807297730718	0.00937573247909993	0	0.0151432551941365	0	0	0	0	0.00620270437910929	0	0	0.0246507806080526	0	0	0	0	0	0.0166836979416488	0	0	0	Soil associated
ASV_5938	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_5938	0	0	0	0	0	0	0	0.0867419427204068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_6071	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_6071	0	0.0428468005259814	0	0	0	0	0	0.0164510581021461	0.0121146041553092	0	0	0	0.0185207010927214	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_998	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_998	0	0.107855739255057	0.471625412286921	0	0.059698602730001	0.0768875903429187	0.0156262207984999	0.00897330441935243	0.0575443697377188	0	0.02211900022119	0	0.00336740019867661	0.0186081131373279	0	0	0.0246507806080526	0	0.00888762487112944	0	0	0	0.00625638672811829	0.0151551891367604	0.0414955883637634	0.0325839035516455	Rhizhomorph_Soil associated
ASV_4914	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_4914	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0248108175164372	0	0	0	0	0	0	0	0	0.0166836979416488	0	0	0.0236973844011967	Non-core
ASV_2665	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_2665	0	0.00590990352082502	0.0308251903455504	0.00510551395507148	0.0387234179870277	0.0131807297730718	0.0171888428783499	0	0.039372463504755	0.00893475395921285	0.0718867507188675	0	0	0.00620270437910929	0	0	0.0136948781155848	0	0	0	0	0	0.0187691601843549	0.0227327837051406	0.0349436533589587	0.0148108652507479	Soil associated
ASV_2115	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_2115	0	0.0192071864426813	0.0308251903455504	0	0.0177482332440543	0.0263614595461435	0.0156262207984999	0.109175203768788	0.0484584166212369	0	0.0138243751382438	0	0	0	0	0.031754222319249	0.0273897562311695	0.0105739915055602	0	0.00546851502474503	0	0.0217868574971928	0.00417092448541219	0	0.0109198916746746	0.00592434610029918	Rhizhomorph_Soil associated
ASV_4879	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_4879	0	0.0192071864426813	0.0215776332418853	0	0	0.0109839414775598	0.00312524415969998	0	0	0	0.00829462508294625	0	0	0	0	0	0	0.00704932767037344	0	0	0.0117629266161421	0.0117313848061808	0.0375383203687097	0.00303103782735209	0.00873591333973967	0.00888651915044877	Soil associated
ASV_4927	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_4927	0	0.00295495176041251	0.0339077093801054	0	0.00806737874729743	0.0175743063640957	0.00312524415969998	0.0224332610483811	0.00605730207765461	0	0.011059500110595	0	0	0	0	0	0.0191728293618187	0	0	0	0	0.00502773634550604	0.020854622427061	0.00454655674102813	0	0	Rhizhomorph_Soil associated
ASV_1764	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_1764	0	0	0.129465799451312	0	0.0258156119913518	0.0483293425012632	0.0203140870380498	0	0.07874492700951	0	0.0138243751382438	0	0	0	0.00777317864707826	0	0.0438236099698713	0.0088116595879668	0	0.0410138626855877	0	0	0.156409668202957	0	0	0	Soil associated
ASV_2895	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_2895	0	0	0.00616503806911008	0	0	0	0.0109383545589499	0.0239288117849398	0.0848022290871646	0	0.00829462508294625	0	0	0	0	0	0.00547795124623391	0.0123363234231535	0	0.0109370300494901	0	0.0083795605758434	0.116785885591541	0	0	0	Soil associated
ASV_2916	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma		ASV_2916	0	0.0916035045727878	0.126383280416757	0	0	0.00659036488653588	0.00937573247909993	0.0104688551559112	0	0	0.02211900022119	0	0	0	0	0	0	0	0	0	0.0033608361760406	0.0234627696123615	0.00625638672811829	0	0	0	Non-core
ASV_4357	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma		ASV_4357	0	0	0.0154125951727752	0	0.00322695149891897	0.00439357659102392	0	0	0.0212005572717911	0	0.0387082503870825	0	0	0	0	0.0694623613233572	0.0164338537387017	0	0.0266628746133883	0	0	0	0	0.00454655674102813	0	0	Soil associated
ASV_3135	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_3135	0	0.0531891316874252	0.132548318485867	0	0	0	0	0	0.0242292083106184	0	0	0	0	0	0	0	0	0	0	0	0.0050412542640609	0.0083795605758434	0.0834184897082438	0	0	0	Non-core
ASV_3377	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovastum		ASV_3377	0	0.00443242764061877	0.0770629758638759	0	0.0161347574945949	0.00659036488653588	0.00625048831939995	0	0.0302865103882731	0	0.0276487502764875	0	0	0	0	0	0	0.0458206298574274	0	0.0355453476608427	0	0	0.0166836979416488	0.00606207565470417	0.00436795666986984	0.00888651915044877	Soil associated
ASV_3665	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovastum		ASV_3665	0.00385215431730195	0.0458017522863939	0.0339077093801054	0	0	0.0175743063640957	0.00625048831939995	0.0119644058924699	0.0484584166212369	0	0	0	0	0	0	0	0.0136948781155848	0.00352466383518672	0	0.00546851502474503	0	0.0117313848061808	0.0291964713978853	0	0	0	Soil associated
ASV_4735	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_4735	0	0.0132972829218563	0	0	0	0	0	0.0224332610483811	0	0.0335053273470482	0	0	0	0	0	0	0	0	0	0	0	0	0.00834184897082438	0	0	0	Non-core
ASV_2001	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			ASV_2001	0.0077043086346039	0.0162522346822688	0.0770629758638759	0.00510551395507148	0.0242021362418923	0.0351486127281914	0.0171888428783499	0	0.039372463504755	0	0.0470028754700288	0	0	0	0.0174896519559261	0	0.0383456587236374	0	0	0.0109370300494901	0.0033608361760406	0.0318423301882049	0.0750766407374195	0.0136396702230844	0	0	Soil associated_Stipe
ASV_4190	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila	Rhodopila_globiformis	ASV_4190	0	0	0.0739804568293209	0.00340367597004765	0.0129078059956759	0.0241646712506316	0	0	0	0	0.011059500110595	0	0	0	0	0.00595391668485919	0.0246507806080526	0.0088116595879668	0	0	0	0	0	0.0242483026188167	0.0152878483445444	0.0118486922005984	Soil associated
ASV_3594	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidocella		ASV_3594	0	0	0	0	0	0	0.179701539182749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4768	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia		ASV_4768	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186081131373279	0	0	0	0	0	0	0	0	0	0	0.026207740019219	0.00888651915044877	Non-core
ASV_2300	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	uncultured_Rhodospirillales	ASV_2300	0	0	0	0	0	0	0	0	0	0	0	0	0.0101022005960298	0.0279121697059918	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3626	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia		ASV_3626	0	0.00443242764061877	0	0	0	0.00659036488653588	0	0	0	0	0.00829462508294625	0	0	0.00930405656866394	0	0.132970805961855	0.0301287318542865	0	0.015997724768033	0.0109370300494901	0	0	0	0	0.0152878483445444	0	Rhizhomorph_Soil associated
ASV_4161	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	uncultured_Rhodospirillaceae	ASV_4161	0	0	0	0	0	0.00439357659102392	0	0	0	0	0	0	0	0	0	0.0674777224284041	0	0.019385651093527	0.0835436737886167	0	0	0	0	0	0.00436795666986984	0	Non-core
ASV_4775	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	uncultured_Rhodospirillaceae	ASV_4775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0177752497422589	0	0	0	0	0	0.00655193500480475	0.0118486922005984	Non-core
ASV_964	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia		ASV_964	0	0	0	0	0	0.0439357659102392	0	0	0	0	0	0	0.0168370009933831	0.0465202828433197	0	0.0912933891678409	0.0328677074774034	0.0140986553407469	0.0799886238401649	0	0	0	0	0.00909311348205626	0.0502315017035031	0.0799786723540389	Rhizhomorph
ASV_1615	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			uncultured_Rhodospirillaceae	ASV_1615	0	0	0	0.00850918992511913	0	0.118626567957646	0	0	0	0	0.0387082503870825	0	0.0420925024834576	0.0713311003597569	0	0	0	0	0	0	0	0	0	0.140943258971872	0.0960950467371364	0.0385082496519447	Non-core
ASV_450	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales				ASV_450	0.134825401105568	0.0679638904894878	0.0708979377947659	0.554799183117767	0	0.0966586850025263	0.331275880928197	0.0239288117849398	0.0605730207765461	0	0	0	0	0	0	0	0.0109559024924678	0	0	0	0	0	0	0	0	0	Non-core
ASV_5509	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales				ASV_5509	0	0	0	0	0	0	0.0187514649581999	0.034397666940851	0.0908595311648192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5182	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales				ASV_5182	0	0	0	0	0	0	0	0	0	0	0	0	0.0319903018874278	0.158168961667287	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_915	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales				ASV_915	0	0	0	0	0	0	0.0265645753574498	0.496522844537501	0.0454297655824096	0.0379727043266546	0.135478876354789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_439	Bacteria	Proteobacteria	Alphaproteobacteria				uncultured_Acetobacteraceae	ASV_439	0	0	0	0	0	0	0	0	0.0181719062329638	0	0	0	0	0.0279121697059918	0	0	0	0	0	0	0	0	0	0.00909311348205626	0.0436795666986984	0.0355460766017951	Non-core
ASV_6241	Bacteria	Proteobacteria	Alphaproteobacteria					ASV_6241	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155067609477732	0	0	0	0	0	0	0	0	0	0	0	0.0118486922005984	Non-core
